real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
1176.073;1176.073;178070.873;1176.073;178070.873;1176.073;178070.873;1176.073;1176.073;1176.073;15609.319
178070.873;178070.873;;15609.319;;15609.319;;15609.319;178070.873;178070.873;178070.873
;;;178070.873;;178070.873;;178070.873;;;
1684.0;480.645;1649.943;2618.261;4281.104;106404.137;157529.239;935.749;29825.32;9151.116;33595.438
113633.717;131673.949;58501.197;222729.085;321006.237;197742.725;137143.807;8237.25;39709.082;193045.18;140481.936
187813.057;134676.351;62825.353;5544.029;4687.525;18056.189;23247.972;12716.48;;4025.087;102283.33
;5874.816;;38360.685;;46063.123;35691.568;11108.827;;10063.137;
;;;;;;;;;41239.697;
581240.923;581240.923;581240.923;581240.923;581240.923;581240.923;581240.923;581240.923;62815.15;581240.923;581240.923
;;;;;;;;581240.923;;
17046.033;62183.072;345517.313;55171.121;9539.868;99903.831;154434.377;33265.723;;74453.86;28504.105
81500.86;302875.776;337955.64;65411.048;;;;324193.92;;;19866.44
1130796.923;1130796.923;1130796.923;1130796.923;1130796.923;1130796.923;1130796.923;1130796.923;1130796.923;1130796.923;1130796.923
239222.887;;;;284917.207;;6002.426;47093.899;;;
;;;;32211.233;;4064.626;5379.963;;;
;;;;;;601.812;309.99;;;
;;;;;;4187.152;;;;
;;;;;;273998.958;;;;
;;;;;;172981.863;42379.906;;;42882.72
;;;;;;207871.761;246777.843;;;208214.908
236562.223;231453.073;;;;;32695.064;;;;
64261.123;64261.123;193095.819;64261.123;79198.983;196265.816;64261.123;190067.246;64261.123;66480.359;190067.246
;;64261.123;;64261.123;64261.123;;64261.123;;64261.123;64261.123
217.023;62305.564;127793.676;;428702.934;;179619.924;22829.64;179113.597;65377.636;
58492.997;;;;;;;;;;
417592.88;3540.077;24295.864;;;1176476.985;196097.677;828838.909;257164.856;924545.444;186767.116
;722108.778;274360.948;;;;;;;;
176442.103;;;;;807414.518;;;347642.474;220432.044;
471643.593;471643.593;;;471836.056;;;;471643.593;471643.593;
6228.083;8678.78;176372.216;31430.774;107493.927;206.578;20916.998;20147.486;11401.682;26318.487;7163.673
11946.947;13496.082;;115801.074;12492.709;52559.741;571.627;4182.839;41769.949;28402.71;38.356
