real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
49362.9;49362.9;;238040.03;103295.087;;;;85901.16;49362.9;
;;;;;;;;49362.9;;
;;;;;;;;238040.03;;
7454399.1;7454399.1;7454399.1;7454399.1;7454399.1;7454399.1;7454399.1;7454399.1;7454399.1;7454399.1;7454399.1
95727.89;95727.89;95727.89;95727.89;95727.89;95727.89;95727.89;95727.89;95727.89;95727.89;95727.89
1199.843;9019.123;3043.463;1199.843;3043.463;1199.843;1199.843;1199.843;1199.843;1199.843;1199.843
1824231.523;1824231.523;63226.56;1830207.183;55407.28;208472.183;55407.28;1830207.183;1830207.183;1824231.523;61382.94
38469.62;38469.62;38469.62;38469.62;38469.62;55407.28;38469.62;38469.62;38469.62;38469.62;38469.62
;;;;;38469.62;;;;;
1118064.92;1118064.92;1118064.92;1118064.92;1118064.92;1118064.92;1118064.92;1118064.92;1118064.92;1118064.92;1118064.92
382744.83;382744.83;382744.83;382744.83;382744.83;382744.83;382744.83;382744.83;382744.83;382744.83;325580.663
1514282.57;690786.287;1457118.403;1514282.57;1907262.413;690786.287;1514282.57;690786.287;1514282.57;690786.287;1457118.403
2678884.027;425555.037;54243.706;2678884.027;1485336.456;2621719.86;54243.706;2678884.027;1249051.32;2678884.027;54243.706
2891836.61;2891836.61;1485336.456;3629.08;55608.913;2915169.163;1485336.456;2915169.163;2949000.777;2891836.61;2915169.163
55608.913;55608.913;55608.913;55608.913;;55608.913;55608.913;55608.913;3629.08;55608.913;55608.913
;;;;;;;;55608.913;;
737384.53;894637.43;737384.53;737384.53;894637.43;894637.43;737384.53;894637.43;737384.53;894637.43;894637.43
462558.727;619811.627;395383.484;462558.727;465676.496;462558.727;1307268.506;462558.727;308423.596;462558.727;395383.484
2735.793;136982.693;;1151795.703;236174.45;1099372.681;;1151795.703;2735.793;2735.793;
;2735.793;;404454.769;;;;;404454.769;;
164569.22;164569.22;164569.22;164569.22;164569.22;164569.22;164569.22;164569.22;164569.22;164569.22;164569.22
617772.467;617772.467;665404.593;617772.467;665404.593;665404.593;665404.593;617772.467;617772.467;617772.467;617772.467
665404.593;665404.593;;665404.593;;;;665404.593;665404.593;665404.593;665404.593
3941345.43;2884230.19;1988759.753;3457642.983;828796.054;1853052.137;2069723.329;3941345.43;1853052.137;2875483.42;3932598.66
