real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
277105.893;277105.893;2754084.667;129950.85;2754084.667;129950.85;2754084.667;129950.85;277105.893;277105.893;129950.85
96792.703;96792.703;2396274.52;1319054.333;616790.24;180920.663;529008.313;158447.093;2751343.29;96792.703;865106.06
3328326.423;3328326.423;3328326.423;3328326.423;3328326.423;3328326.423;3328326.423;3328326.423;3328326.423;3328326.423;3328326.423
935652.463;508039.143;177579.28;618261.457;1977610.927;1574878.67;2247272.666;2097453.819;1772948.869;623843.393;1210880.506
2274056.193;63867.933;504968.19;77743.14;;73501.979;38263.733;;533253.029;179672.183;
77743.14;;;;;;;;;523618.983;
1630858.103;1630858.103;1630858.103;1630858.103;1630858.103;1630858.103;1630858.103;1630858.103;1630858.103;1630858.103;1630858.103
12379679.687;12379679.687;12379679.687;12379679.687;12379679.687;12379679.687;12379679.687;12379679.687;12379679.687;12379679.687;12379679.687
87349.687;213581.657;87349.687;198531.841;87349.687;87349.687;87349.687;87349.687;87349.687;87349.687;87349.687
;87349.687;;87349.687;;;;;;;
3696100.24;2915959.22;1910641.687;3148030.91;2148318.07;2004409.253;2192916.207;3192276.396;3362647.539;2940959.126;3345561.367
5452248.463;5452248.463;5452248.463;5452248.463;5452248.463;5452248.463;5452248.463;5452248.463;5452248.463;5452248.463;5452248.463
18246.803;18246.803;2784074.257;21686.313;2784074.257;21686.313;2784074.257;21686.313;18246.803;18246.803;2784074.257
2784074.257;2784074.257;;2784074.257;;2784074.257;;2784074.257;2784074.257;2784074.257;
2926463.083;2926463.083;2926463.083;2926463.083;2926463.083;2926463.083;2926463.083;2926463.083;2926463.083;2926463.083;2926463.083
1618028.847;1618028.847;1618028.847;1618028.847;1618028.847;1618028.847;1618028.847;1618028.847;1618028.847;1618028.847;1618028.847
3636561.417;3636561.417;3636561.417;3636561.417;3636561.417;3636561.417;3636561.417;3636561.417;3636561.417;3636561.417;3636561.417
10839.197;253748.28;807769.343;138852.586;842103.09;100621.417;79552.36;336501.522;57934.427;597221.959;10068.189
380983.887;380983.887;1283197.463;380983.887;;;1907167.847;380983.887;380983.887;380983.887;1907167.847
1033648.723;4877997.944;37235.146;3205145.698;2878466.99;1342991.31;342209.032;29838.36;2779335.81;1938799.28;1321731.473
5413533.213;5413533.213;5413533.213;5413533.213;5413533.213;5413533.213;5413533.213;5413533.213;5413533.213;5413533.213;5413533.213
320182.75;326502.843;326502.843;320182.75;326502.843;320182.75;320182.75;320182.75;320182.75;320182.75;320182.75
2675.093;64885.387;;;;;;;;2675.093;
;2675.093;;;;;;;;;
1812208.063;1812208.063;1812208.063;1812208.063;1812208.063;1812208.063;1812208.063;1812208.063;1812208.063;1812208.063;1812208.063
;;556005.017;;556005.017;733081.963;556005.017;;;;643615.157
11805.23;11805.23;11805.23;11805.23;11805.23;11805.23;11805.23;11805.23;11805.23;11805.23;11805.23
