real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
242961.293;242961.293;578449.276;854388.823;251684.627;3101925.103;578449.276;767665.163;392959.79;3785854.147;866082.956
298255.257;352288.033;;;;;;;;;
;;142386.59;;;92329.253;;;;;142386.59
693714.66;693714.66;693714.66;693714.66;693714.66;693714.66;693714.66;693714.66;693714.66;693714.66;693714.66
;;;;4710.58;;;;;;
22304.84;;;182741.269;;15000.704;;;38466.399;190518.765;116212.474
24050.04;24050.04;24050.04;24050.04;24050.04;24050.04;24050.04;24050.04;24050.04;24050.04;24050.04
15676.58;15676.58;;15676.58;;;;15676.58;15676.58;15676.58;15676.58
;;;1350535.323;;1350535.323;;1350535.323;;;1350535.323
61168.303;61168.303;61168.303;61168.303;61168.303;61168.303;61168.303;61168.303;61168.303;61168.303;61168.303
4527885.43;4527885.43;4527885.43;4527885.43;4527885.43;4527885.43;4527885.43;4527885.43;4527885.43;4527885.43;4527885.43
1011614.133;1011614.133;1011614.133;1011614.133;1011614.133;1011614.133;1011614.133;1011614.133;1011614.133;1011614.133;1011614.133
82114.467;82114.467;11932963.261;169371.073;11932963.261;169371.073;11932963.261;169371.073;82114.467;82114.467;12020219.867
15911289.847;15911289.847;15911289.847;15911289.847;15911289.847;15911289.847;15911289.847;15911289.847;15911289.847;15911289.847;15911289.847
56244.877;56244.877;56244.877;56244.877;56244.877;56244.877;56244.877;56244.877;56244.877;56244.877;56244.877
2151.973;2151.973;2151.973;2151.973;2151.973;2151.973;2151.973;2151.973;2151.973;2151.973;2151.973
625845.993;625845.993;625845.993;625845.993;625845.993;625845.993;625845.993;625845.993;625845.993;625845.993;625845.993
3531901.017;3531901.017;3531901.017;3531901.017;3531901.017;3531901.017;3531901.017;3531901.017;3531901.017;3531901.017;3531901.017
38164.317;38164.317;38164.317;38164.317;38164.317;38164.317;38164.317;38164.317;38164.317;38164.317;38164.317
584827.087;;;397511.336;179320.878;;;;496293.371;489559.757;167269.794
6695257.037;6695257.037;6566609.083;6695257.037;6566609.083;6566609.083;6566609.083;6695257.037;6695257.037;6695257.037;6695257.037
1632209.373;1632209.373;1632209.373;1632209.373;1632209.373;1632209.373;1632209.373;1632209.373;1632209.373;1632209.373;1632209.373
;;;10049.48;;10049.48;;10049.48;;;10049.48
11809.16;11809.16;2653.39;11809.16;11809.16;11809.16;2653.39;11809.16;11809.16;11809.16;2653.39
2675668.333;2675668.333;;2675668.333;;;;2675668.333;2675668.333;2675668.333;2675668.333
1804318.607;1804318.607;1804318.607;1804318.607;1804318.607;1804318.607;1804318.607;1804318.607;1804318.607;1804318.607;1804318.607
252482.193;252482.193;252482.193;252482.193;252482.193;252482.193;252482.193;252482.193;252482.193;252482.193;252482.193
